Date,Revenue
2014-04-15,70.0
2016-04-15,94.0
2016-04-15,78.0
2013-11-23,22.0
2013-11-23,148.0
2015-11-23,22.0
2015-11-23,148.0
2014-03-02,207.0
2014-03-02,52.0
2016-03-02,185.0
2016-03-02,66.0
2013-10-17,8.0
2013-10-17,193.0
2015-10-17,8.0
2015-10-17,176.0
2014-01-31,50.0
2014-01-31,167.0
2016-01-31,50.0
2016-01-31,151.0
2013-07-03,134.0
2013-07-03,34.0
2015-07-03,125.0
2015-07-03,38.0
2013-07-24,134.0
2013-07-24,5.0
2015-07-24,144.0
2015-07-24,5.0
2013-07-31,120.0
2013-07-31,5.0
2015-07-31,110.0
2015-07-31,14.0
2013-08-06,125.0
2013-08-06,139.0
2015-08-06,134.0
2015-08-06,130.0
2013-09-13,115.0
2013-09-13,14.0
2015-09-13,125.0
2015-09-13,5.0
2013-11-12,53.0
2013-11-12,101.0
2015-11-12,43.0
2015-11-12,96.0
2013-11-26,14.0
2013-11-26,82.0
2015-11-26,19.0
2015-11-26,86.0
2013-12-04,91.0
2013-12-04,130.0
2015-12-04,86.0
2015-12-04,115.0
2013-12-15,38.0
2015-12-15,38.0
2013-12-18,43.0
2013-12-18,34.0
2015-12-18,43.0
2015-12-18,24.0
2014-01-22,5.0
2014-01-22,120.0
2016-01-22,5.0
2016-01-22,106.0
2014-02-09,134.0
2014-02-09,38.0
2016-02-09,139.0
2016-02-09,38.0
2014-02-18,43.0
2014-02-18,34.0
2016-02-18,34.0
2016-02-18,29.0
2014-03-20,134.0
2014-03-20,77.0
2016-03-20,130.0
2016-03-20,72.0
2014-04-22,62.0
2014-04-22,38.0
2016-04-22,72.0
2016-04-22,43.0
2014-05-03,130.0
2016-05-03,120.0
2014-06-30,115.0
2014-06-30,62.0
2016-06-30,101.0
2016-06-30,53.0
2013-11-05,98.0
2013-11-05,119.0
2015-11-05,90.0
2015-11-05,107.0
2014-03-28,45.0
2014-03-28,49.0
2016-03-28,33.0
2016-03-28,57.0
2013-12-13,4.0
2015-12-13,4.0
2013-12-15,70.0
2013-12-15,14.0
2015-12-15,84.0
2015-12-15,28.0
2014-01-24,84.0
2016-01-24,91.0
2014-01-27,91.0
2016-01-27,98.0
2014-02-11,126.0
2014-02-11,7.0
2016-02-11,112.0
2016-02-11,14.0
2014-03-04,140.0
2014-03-04,98.0
2016-03-04,140.0
2016-03-04,98.0
2014-04-18,112.0
2014-04-18,35.0
2016-04-18,98.0
2016-04-18,21.0
2014-04-28,21.0
2016-04-28,35.0
2014-06-30,112.0
2014-06-30,140.0
2016-06-30,119.0
2016-06-30,147.0
2013-07-09,201.0
2013-07-09,109.0
2015-07-09,209.0
2015-07-09,92.0
2013-08-27,17.0
2015-08-27,8.0
2014-01-17,159.0
2014-01-17,159.0
2016-01-17,151.0
2016-01-17,167.0
2014-01-31,251.0
2014-01-31,184.0
2016-01-31,259.0
2016-01-31,184.0
2014-03-21,243.0
2014-03-21,25.0
2016-03-21,251.0
2016-03-21,8.0
2013-12-12,83.0
2015-12-12,70.0
2014-04-08,70.0
2014-04-08,4.0
2016-04-08,70.0
2016-04-08,13.0
2014-06-17,96.0
2014-06-17,35.0
2016-06-17,96.0
2016-06-17,22.0
2013-10-30,177.0
2013-10-30,177.0
2015-10-30,177.0
2015-10-30,192.0
2014-06-23,118.0
2014-06-23,207.0
2016-06-23,96.0
2016-06-23,199.0
2013-08-25,173.0
2015-08-25,147.0
2013-09-08,78.0
2015-09-08,95.0
2013-10-01,43.0
2013-10-01,35.0
2015-10-01,26.0
2015-10-01,35.0
2013-11-25,207.0
2013-11-25,9.0
2015-11-25,207.0
2015-11-25,9.0
2013-12-13,17.0
2013-12-13,35.0
2015-12-13,9.0
2015-12-13,35.0
2014-01-25,190.0
2014-01-25,60.0
2016-01-25,207.0
2016-01-25,78.0
2014-02-23,259.0
2016-02-23,276.0
2014-03-18,242.0
2014-03-18,26.0
2016-03-18,242.0
2016-03-18,9.0
2014-04-06,121.0
2016-04-06,112.0
2014-04-17,35.0
2014-04-17,181.0
2016-04-17,52.0
2016-04-17,164.0
2014-04-25,242.0
2016-04-25,259.0
2014-05-23,216.0
2016-05-23,225.0
2014-07-04,147.0
2016-07-04,130.0
2014-06-05,70.0
2014-06-05,49.0
2016-06-05,57.0
2016-06-05,41.0
2013-07-09,22.0
2013-07-09,170.0
2015-07-09,37.0
2015-07-09,177.0
2013-11-28,44.0
2013-11-28,74.0
2015-11-28,48.0
2015-11-28,70.0
2014-07-22,17.0
2016-07-22,17.0
2014-03-22,118.0
2014-03-22,155.0
2016-03-22,103.0
2016-03-22,155.0
2014-03-28,133.0
2016-03-28,125.0
2014-02-22,153.0
2016-02-22,153.0
2013-09-04,79.0
2013-09-04,63.0
2015-09-04,71.0
2015-09-04,55.0
2013-12-17,134.0
2013-12-17,174.0
2015-12-17,134.0
2015-12-17,166.0
2014-02-19,63.0
2014-02-19,8.0
2016-02-19,47.0
2016-02-19,8.0
2014-07-09,198.0
2014-07-09,55.0
2016-07-09,213.0
2016-07-09,40.0
2013-08-12,83.0
2013-08-12,113.0
2015-08-12,70.0
2015-08-12,109.0
2013-10-01,126.0
2013-10-01,17.0
2015-10-01,117.0
2015-10-01,9.0
2013-12-03,39.0
2013-12-03,83.0
2015-12-03,30.0
2015-12-03,83.0
2013-12-08,100.0
2013-12-08,70.0
2015-12-08,91.0
2015-12-08,70.0
2014-01-30,22.0
2016-01-30,17.0
2014-02-22,113.0
2014-02-22,122.0
2016-02-22,100.0
2016-02-22,131.0
2014-04-18,104.0
2014-04-18,13.0
2016-04-18,91.0
2016-04-18,4.0
2013-10-22,197.0
2013-10-22,139.0
2015-10-22,189.0
2015-10-22,139.0
2013-10-25,252.0
2013-10-25,151.0
2015-10-25,252.0
2015-10-25,143.0
2014-07-03,244.0
2014-07-03,134.0
2016-07-03,244.0
2016-07-03,134.0
2013-07-26,131.0
2013-07-26,17.0
2015-07-26,139.0
2015-07-26,26.0
2013-10-18,52.0
2015-10-18,39.0
2014-03-20,52.0
2014-03-20,22.0
2016-03-20,57.0
2016-03-20,9.0
2014-04-01,70.0
2014-04-01,57.0
2016-04-01,57.0
2016-04-01,44.0
2014-05-12,44.0
2014-05-12,91.0
2016-05-12,44.0
2016-05-12,78.0
2014-06-05,126.0
2014-06-05,109.0
2016-06-05,126.0
2016-06-05,100.0
2014-06-23,100.0
2014-06-23,44.0
2016-06-23,96.0
2016-06-23,30.0
2013-10-22,50.0
2013-10-22,71.0
2015-10-22,42.0
2015-10-22,71.0
2013-12-31,63.0
2013-12-31,109.0
2015-12-31,55.0
2015-12-31,105.0
2014-06-18,101.0
2014-06-18,8.0
2016-06-18,109.0
2016-06-18,4.0
2013-12-02,189.0
2013-12-02,204.0
2015-12-02,204.0
2015-12-02,197.0
2013-08-13,13.0
2013-08-13,52.0
2015-08-13,4.0
2015-08-13,44.0
2013-08-29,126.0
2013-08-29,57.0
2015-08-29,126.0
2015-08-29,52.0
2013-11-03,117.0
2013-11-03,61.0
2015-11-03,126.0
2015-11-03,61.0
2013-11-28,17.0
2013-11-28,113.0
2015-11-28,17.0
2015-11-28,100.0
2014-02-07,52.0
2014-02-07,39.0
2016-02-07,57.0
2016-02-07,39.0
2014-04-12,26.0
2014-04-12,17.0
2016-04-12,30.0
2016-04-12,9.0
2014-06-22,52.0
2014-06-22,61.0
2016-06-22,61.0
2016-06-22,61.0
2014-03-25,89.0
2016-03-25,89.0
2014-03-17,213.0
2014-03-17,21.0
2016-03-17,213.0
2016-03-17,14.0
2014-06-01,21.0
2016-06-01,7.0
2013-10-19,104.0
2013-10-19,113.0
2013-10-19,74.0
2013-10-19,13.0
2015-10-19,91.0
2015-10-19,122.0
2015-10-19,61.0
2015-10-19,9.0
2014-05-03,78.0
2016-05-03,65.0
2014-06-06,126.0
2014-06-06,44.0
2016-06-06,117.0
2016-06-06,30.0
2013-10-10,21.0
2013-10-10,78.0
2015-10-10,14.0
2015-10-10,78.0
2013-11-19,32.0
2013-11-19,119.0
2015-11-19,47.0
2015-11-19,111.0
2014-02-06,142.0
2014-02-06,47.0
2016-02-06,119.0
2016-02-06,40.0
2014-05-14,150.0
2014-05-14,221.0
2016-05-14,134.0
2016-05-14,198.0
2013-12-10,17.0
2013-12-10,92.0
2015-12-10,17.0
2015-12-10,84.0
2014-01-31,180.0
2014-01-31,16.0
2016-01-31,180.0
2016-01-31,8.0
2013-12-14,71.0
2013-12-14,105.0
2015-12-14,76.0
2015-12-14,92.0
2014-03-13,42.0
2014-03-13,101.0
2016-03-13,42.0
2016-03-13,97.0
2014-04-28,21.0
2014-04-28,50.0
2016-04-28,25.0
2016-04-28,50.0
2013-08-16,86.0
2013-08-16,51.0
2015-08-16,94.0
2015-08-16,55.0
2013-11-08,98.0
2015-11-08,98.0
2013-11-23,39.0
2013-11-23,94.0
2015-11-23,47.0
2015-11-23,90.0
2013-12-09,39.0
2015-12-09,31.0
2014-01-07,94.0
2014-01-07,59.0
2016-01-07,101.0
2016-01-07,66.0
2014-01-20,62.0
2014-01-20,105.0
2016-01-20,66.0
2016-01-20,105.0
2014-01-28,39.0
2014-01-28,105.0
2016-01-28,31.0
2016-01-28,98.0
2014-02-13,74.0
2016-02-13,74.0
2014-03-12,23.0
2014-03-12,39.0
2016-03-12,12.0
2016-03-12,27.0
2014-03-24,74.0
2014-03-24,98.0
2016-03-24,74.0
2016-03-24,94.0
2014-04-21,43.0
2016-04-21,51.0
2014-05-13,117.0
2014-05-13,82.0
2016-05-13,117.0
2016-05-13,70.0
2014-05-16,20.0
2016-05-16,23.0
2014-03-26,29.0
2014-03-26,12.0
2016-03-26,25.0
2016-03-26,21.0
2013-08-07,71.0
2013-08-07,43.0
2015-08-07,59.0
2015-08-07,40.0
2014-04-25,47.0
2014-04-25,55.0
2016-04-25,40.0
2016-04-25,55.0
2014-06-11,28.0
2016-06-11,16.0
2013-08-26,119.0
2013-08-26,134.0
2015-08-26,104.0
2015-08-26,124.0
2013-12-04,149.0
2013-12-04,104.0
2015-12-04,153.0
2015-12-04,104.0
2014-03-10,74.0
2016-03-10,69.0
2014-04-26,69.0
2014-04-26,109.0
2016-04-26,69.0
2016-04-26,94.0
2014-05-06,15.0
2016-05-06,5.0
2014-05-17,79.0
2014-05-17,74.0
2016-05-17,84.0
2016-05-17,79.0
2014-06-14,59.0
2016-06-14,59.0
2013-08-19,98.0
2013-08-19,123.0
2015-08-19,93.0
2015-08-19,132.0
2013-08-22,15.0
2013-08-22,108.0
2015-08-22,5.0
2015-08-22,108.0
2013-09-17,103.0
2013-09-17,74.0
2015-09-17,113.0
2015-09-17,78.0
2013-09-26,44.0
2013-09-26,78.0
2015-09-26,49.0
2015-09-26,83.0
2013-10-02,78.0
2013-10-02,108.0
2015-10-02,64.0
2015-10-02,113.0
2013-10-05,88.0
2015-10-05,74.0
2013-10-14,20.0
2013-10-14,25.0
2015-10-14,20.0
2015-10-14,25.0
2013-10-29,103.0
2013-10-29,54.0
2015-10-29,93.0
2015-10-29,49.0
2013-11-01,118.0
2013-11-01,113.0
2015-11-01,113.0
2015-11-01,103.0
2013-11-02,118.0
2013-11-02,132.0
2015-11-02,118.0
2015-11-02,132.0
2013-11-08,39.0
2013-11-08,59.0
2015-11-08,49.0
2015-11-08,49.0
2013-11-22,147.0
2013-11-22,88.0
2015-11-22,157.0
2015-11-22,93.0
2013-12-18,25.0
2013-12-18,29.0
2015-12-18,34.0
2015-12-18,25.0
2013-12-25,5.0
2013-12-25,127.0
2015-12-25,15.0
2015-12-25,132.0
2014-01-27,103.0
2014-01-27,98.0
2016-01-27,108.0
2016-01-27,103.0
2014-01-29,88.0
2014-01-29,10.0
2016-01-29,83.0
2016-01-29,20.0
2014-02-07,5.0
2014-02-07,34.0
2016-02-07,5.0
2016-02-07,25.0
2014-03-17,54.0
2014-03-17,54.0
2016-03-17,39.0
2016-03-17,54.0
2014-03-20,29.0
2014-03-20,108.0
2016-03-20,39.0
2016-03-20,103.0
2014-03-26,83.0
2014-03-26,93.0
2016-03-26,93.0
2016-03-26,103.0
2014-04-03,132.0
2014-04-03,142.0
2016-04-03,137.0
2016-04-03,142.0
2014-04-24,39.0
2014-04-24,127.0
2016-04-24,34.0
2016-04-24,137.0
2014-04-25,10.0
2014-04-25,69.0
2016-04-25,20.0
2016-04-25,78.0
2014-05-06,15.0
2014-05-06,118.0
2016-05-06,5.0
2016-05-06,113.0
2014-05-18,103.0
2014-05-18,74.0
2016-05-18,88.0
2016-05-18,78.0
2014-06-12,93.0
2014-06-12,20.0
2016-06-12,93.0
2016-06-12,10.0
2014-06-15,98.0
2014-06-15,103.0
2016-06-15,88.0
2016-06-15,108.0
2014-07-17,83.0
2016-07-17,69.0
2014-01-09,88.0
2016-01-09,98.0
2014-03-06,147.0
2014-03-06,123.0
2016-03-06,132.0
2016-03-06,127.0
2014-03-14,49.0
2014-03-14,25.0
2016-03-14,44.0
2016-03-14,29.0
2014-04-02,34.0
2016-04-02,29.0
2013-08-09,196.0
2015-08-09,187.0
2013-11-18,107.0
2013-11-18,258.0
2015-11-18,89.0
2015-11-18,267.0
2013-11-27,116.0
2015-11-27,134.0
2014-04-03,223.0
2014-04-03,89.0
2016-04-03,214.0
2016-04-03,89.0
2014-04-07,205.0
2016-04-07,187.0
2014-05-09,98.0
2016-05-09,71.0
2013-12-14,93.0
2013-12-14,78.0
2015-12-14,103.0
2015-12-14,83.0
2013-12-26,59.0
2013-12-26,59.0
2015-12-26,49.0
2015-12-26,59.0
2014-04-07,64.0
2014-04-07,142.0
2016-04-07,74.0
2016-04-07,132.0
2013-08-08,45.0
2015-08-08,54.0
2013-12-19,99.0
2013-12-19,149.0
2015-12-19,104.0
2015-12-19,158.0
2014-01-26,134.0
2016-01-26,119.0
2014-02-03,40.0
2014-02-03,124.0
2016-02-03,35.0
2016-02-03,109.0
2014-03-06,149.0
2014-03-06,139.0
2016-03-06,139.0
2016-03-06,149.0
2014-04-20,99.0
2016-04-20,99.0
2014-07-02,134.0
2014-07-02,114.0
2016-07-02,119.0
2016-07-02,114.0
2013-09-25,57.0
2015-09-25,53.0
2013-08-04,82.0
2015-08-04,74.0
2013-09-02,4.0
2013-09-02,62.0
2015-09-02,8.0
2015-09-02,49.0
2013-10-15,119.0
2013-10-15,57.0
2015-10-15,111.0
2015-10-15,62.0
2013-08-16,4.0
2015-08-16,9.0
2013-12-23,48.0
2013-12-23,78.0
2015-12-23,57.0
2015-12-23,78.0
2014-04-11,22.0
2014-04-11,91.0
2016-04-11,26.0
2016-04-11,100.0
2014-04-26,39.0
2016-04-26,30.0
2014-05-09,78.0
2016-05-09,83.0
2014-06-04,131.0
2014-06-04,126.0
2016-06-04,135.0
2016-06-04,122.0
2013-09-16,63.0
2015-09-16,71.0
2013-10-04,95.0
2013-10-04,71.0
2015-10-04,99.0
2015-10-04,63.0
2014-02-20,4.0
2016-02-20,8.0
2014-03-03,67.0
2014-03-03,55.0
2016-03-03,55.0
2016-03-03,55.0
2013-08-02,105.0
2013-08-02,29.0
2015-08-02,105.0
2015-08-02,29.0
2013-11-04,126.0
2013-11-04,71.0
2015-11-04,134.0
2015-11-04,59.0
2014-01-03,86.0
2016-01-03,94.0
2014-01-14,157.0
2014-01-14,102.0
2016-01-14,172.0
2016-01-14,102.0
2014-02-03,219.0
2014-02-03,188.0
2016-02-03,211.0
2016-02-03,204.0
2014-03-01,211.0
2014-03-01,188.0
2016-03-01,188.0
2016-03-01,180.0
2014-05-07,47.0
2014-05-07,219.0
2016-05-07,47.0
2016-05-07,227.0
2013-10-24,25.0
2015-10-24,29.0
2013-11-26,50.0
2013-11-26,109.0
2015-11-26,50.0
2015-11-26,97.0
2014-01-25,52.0
2016-01-25,44.0
2014-02-14,39.0
2014-02-14,104.0
2016-02-14,35.0
2016-02-14,100.0
2014-06-28,131.0
2016-06-28,117.0
2013-09-17,102.0
2013-09-17,116.0
2015-09-17,112.0
2015-09-17,112.0
2014-06-02,130.0
2014-06-02,56.0
2016-06-02,126.0
2016-06-02,65.0
2014-06-27,121.0
2014-06-27,121.0
2016-06-27,107.0
2016-06-27,121.0
2014-06-07,41.0
2014-06-07,21.0
2016-06-07,41.0
2016-06-07,29.0
2013-10-07,86.0
2013-10-07,96.0
2015-10-07,77.0
2015-10-07,96.0
2013-12-23,62.0
2013-12-23,130.0
2015-12-23,48.0
2015-12-23,125.0
2013-12-29,144.0
2013-12-29,24.0
2015-12-29,130.0
2015-12-29,29.0
2014-01-10,134.0
2016-01-10,144.0
2014-02-09,115.0
2016-02-09,120.0
2014-05-12,134.0
2014-05-12,134.0
2016-05-12,139.0
2016-05-12,130.0
2014-05-18,106.0
2016-05-18,115.0
2013-10-18,44.0
2013-10-18,65.0
2015-10-18,30.0
2015-10-18,61.0
2013-11-21,44.0
2013-11-21,35.0
2015-11-21,52.0
2015-11-21,35.0
2013-12-25,22.0
2013-12-25,104.0
2015-12-25,17.0
2015-12-25,113.0
2014-03-11,48.0
2014-03-11,83.0
2016-03-11,48.0
2016-03-11,74.0
2014-05-17,122.0
2014-05-17,126.0
2016-05-17,117.0
2016-05-17,117.0
2014-04-02,136.0
2014-04-02,60.0
2016-04-02,121.0
2016-04-02,45.0
2014-04-11,212.0
2016-04-11,212.0
2013-10-17,91.0
2013-10-17,35.0
2015-10-17,83.0
2015-10-17,44.0
2013-12-31,117.0
2015-12-31,104.0
2014-04-22,61.0
2014-04-22,113.0
2016-04-22,57.0
2016-04-22,117.0
2014-04-25,4.0
2014-04-25,4.0
2016-04-25,4.0
2016-04-25,4.0
2014-04-29,74.0
2014-04-29,113.0
2016-04-29,61.0
2016-04-29,117.0
2013-07-20,4.0
2015-07-20,12.0
2013-11-24,149.0
2015-11-24,156.0
2014-02-05,92.0
2016-02-05,71.0
2014-05-12,192.0
2016-05-12,185.0
2014-05-11,171.0
2016-05-11,185.0
2014-05-08,78.0
2016-05-08,94.0
2014-07-01,129.0
2016-07-01,121.0
2013-08-22,204.0
2015-08-22,204.0
2013-07-16,168.0
2015-07-16,147.0
2013-12-26,107.0
2015-12-26,114.0
2014-06-24,178.0
2016-06-24,171.0
2013-09-13,199.0
2015-09-13,185.0
2014-04-20,134.0
2016-04-20,151.0
2014-03-17,81.0
2016-03-17,59.0
2013-08-09,180.0
2015-08-09,164.0
2014-06-01,136.0
2016-06-01,121.0
2014-01-16,156.0
2016-01-16,149.0
2014-04-22,227.0
2016-04-22,219.0
2013-09-06,115.0
2015-09-06,132.0
2014-05-03,141.0
2016-05-03,123.0
2014-05-09,9.0
2016-05-09,9.0
2013-10-04,71.0
2015-10-04,71.0
2013-11-13,214.0
2015-11-13,205.0
2014-06-05,232.0
2016-06-05,205.0
2013-08-12,168.0
2015-08-12,185.0
2013-12-07,212.0
2015-12-07,203.0
2013-12-26,265.0
2015-12-26,256.0
2014-04-21,185.0
2016-04-21,176.0
2014-06-01,79.0
2016-06-01,79.0
2014-07-17,132.0
2016-07-17,115.0
2014-02-20,147.0
2016-02-20,147.0
2014-05-01,130.0
2016-05-01,138.0
2013-12-30,216.0
2015-12-30,225.0
2014-04-20,62.0
2016-04-20,36.0
2013-07-24,140.0
2015-07-24,126.0
2013-09-24,168.0
2015-09-24,176.0
2014-01-28,176.0
2016-01-28,183.0
2014-02-07,14.0
2016-02-07,14.0
2014-06-17,91.0
2016-06-17,91.0
2013-08-28,134.0
2015-08-28,134.0
2014-02-08,116.0
2016-02-08,107.0
2014-02-17,27.0
2016-02-17,9.0
2014-04-14,178.0
2016-04-14,169.0
2014-05-04,80.0
2016-05-04,71.0
2014-05-06,36.0
2016-05-06,27.0
2014-06-07,151.0
2016-06-07,143.0
2013-08-25,62.0
2015-08-25,79.0
2013-08-11,232.0
2015-08-11,223.0
2014-06-05,18.0
2016-06-05,9.0
2014-07-02,89.0
2016-07-02,71.0
2013-07-07,69.0
2015-07-07,43.0
2014-06-05,169.0
2016-06-05,187.0
2014-03-01,23.0
2016-03-01,8.0
2013-07-04,240.0
2015-07-04,224.0
2013-07-22,18.0
2015-07-22,35.0
2013-10-11,134.0
2015-10-11,151.0
2014-04-13,160.0
2016-04-13,134.0
2013-12-04,140.0
2015-12-04,133.0
2014-05-06,207.0
2016-05-06,181.0
2014-06-30,251.0
2016-06-30,225.0
2014-04-22,151.0
2016-04-22,126.0
2013-08-12,192.0
2015-08-12,170.0
2013-09-14,170.0
2015-09-14,148.0
2013-10-23,148.0
2015-10-23,140.0
2014-01-02,170.0
2016-01-02,148.0
2014-02-20,89.0
2016-02-20,89.0
2013-07-05,7.0
2015-07-05,7.0
2013-09-08,113.0
2015-09-08,129.0
2013-12-02,83.0
2015-12-02,68.0
2014-01-04,8.0
2016-01-04,8.0
2013-07-02,43.0
2015-07-02,28.0
2013-12-26,43.0
2015-12-26,28.0
2013-12-14,197.0
2015-12-14,189.0
2013-12-02,149.0
2015-12-02,135.0
2013-12-04,118.0
2015-12-04,96.0
2013-10-14,196.0
2015-10-14,187.0
2014-04-23,89.0
2016-04-23,107.0
2014-05-31,134.0
2016-05-31,143.0
2013-11-14,27.0
2015-11-14,9.0
2014-01-21,185.0
2016-01-21,185.0
2014-02-21,114.0
2016-02-21,121.0
2014-04-21,114.0
2016-04-21,100.0
2014-05-14,71.0
2016-05-14,78.0
2013-09-09,78.0
2015-09-09,94.0
2014-01-10,15.0
2016-01-10,7.0
2014-03-28,37.0
2016-03-28,30.0
2013-12-14,207.0
2015-12-14,181.0
2013-12-09,144.0
2015-12-09,157.0
2013-09-13,43.0
2015-09-13,17.0
2013-12-15,138.0
2015-12-15,156.0
2013-12-30,156.0
2015-12-30,130.0
2013-09-02,125.0
2015-09-02,134.0
2013-10-30,125.0
2015-10-30,107.0
2013-11-01,125.0
2015-11-01,134.0
2013-08-19,258.0
2015-08-19,258.0
2013-12-04,187.0
2015-12-04,178.0
2013-08-11,45.0
2015-08-11,53.0
2014-02-22,187.0
2016-02-22,178.0
2014-06-18,151.0
2016-06-18,125.0
2014-07-31,258.0
2016-07-31,241.0
2013-11-01,98.0
2015-11-01,116.0
2014-04-16,267.0
2016-04-16,241.0
2013-12-25,46.0
2015-12-25,46.0
2014-01-07,132.0
2016-01-07,116.0
2013-08-16,183.0
2015-08-16,197.0
2013-09-04,140.0
2015-09-04,147.0
2014-01-18,119.0
2016-01-18,105.0
2014-02-21,197.0
2016-02-21,211.0
2014-04-27,28.0
2016-04-27,7.0
2013-09-08,126.0
2015-09-08,133.0
2014-02-07,147.0
2016-02-07,147.0
2014-02-26,132.0
2016-02-26,108.0
2014-06-15,194.0
2016-06-15,194.0
2013-08-18,49.0
2015-08-18,49.0
2013-10-22,77.0
2015-10-22,63.0
2014-03-07,154.0
2016-03-07,147.0
2014-03-08,14.0
2016-03-08,14.0
2014-04-13,21.0
2016-04-13,21.0
2014-06-24,147.0
2016-06-24,133.0
2013-08-06,212.0
2015-08-06,194.0
2013-08-17,256.0
2015-08-17,229.0
2013-10-14,132.0
2015-10-14,123.0
2013-11-01,238.0
2015-11-01,256.0
2013-11-08,53.0
2015-11-08,44.0
2013-11-20,229.0
2015-11-20,221.0
2014-01-03,26.0
2016-01-03,9.0
2014-02-27,62.0
2016-02-27,71.0
2014-05-03,79.0
2016-05-03,88.0
2014-06-22,176.0
2016-06-22,194.0
2013-11-28,265.0
2015-11-28,238.0
2014-01-21,238.0
2016-01-21,212.0
2014-03-24,159.0
2016-03-24,176.0
2014-04-27,26.0
2016-04-27,9.0
2014-05-05,221.0
2016-05-05,229.0
2014-05-26,141.0
2016-05-26,132.0
2014-06-19,123.0
2016-06-19,106.0
2014-06-23,132.0
2016-06-23,106.0
2014-06-29,212.0
2016-06-29,194.0
2014-07-16,35.0
2016-07-16,18.0
2013-09-22,70.0
2015-09-22,54.0
2013-08-23,38.0
2015-08-23,23.0
2013-12-18,189.0
2015-12-18,181.0
2014-02-18,76.0
2016-02-18,76.0
2014-03-05,129.0
2016-03-05,144.0
2014-05-08,136.0
2016-05-08,129.0
2014-05-22,162.0
2016-05-22,148.0
2014-01-30,131.0
2016-01-30,117.0
2013-08-11,185.0
2015-08-11,159.0
2013-09-10,247.0
2015-09-10,256.0
2013-11-05,194.0
2015-11-05,203.0
2013-12-12,229.0
2015-12-12,238.0
2013-12-30,185.0
2015-12-30,203.0
2013-11-02,36.0
2015-11-02,36.0
2013-11-18,187.0
2015-11-18,187.0
2013-11-19,36.0
2015-11-19,53.0
2014-04-01,151.0
2016-04-01,143.0
2014-04-03,223.0
2016-04-03,214.0
2014-05-24,134.0
2016-05-24,116.0
2014-07-17,178.0
2016-07-17,151.0
2013-12-05,98.0
2015-12-05,80.0
2014-03-25,62.0
2016-03-25,71.0
2013-08-04,27.0
2015-08-04,9.0
2013-09-04,36.0
2015-09-04,45.0
2013-12-16,214.0
2013-12-16,143.0
2015-12-16,214.0
2015-12-16,160.0
2013-08-24,178.0
2015-08-24,192.0
2014-01-03,121.0
2016-01-03,114.0
2014-06-13,185.0
2016-06-13,185.0
2014-05-09,156.0
2016-05-09,142.0
2014-05-15,92.0
2016-05-15,78.0
2014-06-13,28.0
2016-06-13,36.0
2013-08-14,133.0
2015-08-14,117.0
2014-02-22,211.0
2016-02-22,227.0
2013-09-28,166.0
2015-09-28,181.0
2014-04-11,38.0
2016-04-11,15.0
2014-06-13,212.0
2016-06-13,227.0
2013-08-17,235.0
2015-08-17,227.0
2014-02-15,23.0
2016-02-15,8.0
2013-08-27,98.0
2015-08-27,105.0
2013-12-17,140.0
2015-12-17,140.0
2014-07-24,176.0
2016-07-24,154.0
2013-12-31,265.0
2015-12-31,273.0
2014-05-05,141.0
2016-05-05,159.0
2014-06-15,35.0
2016-06-15,18.0
2013-10-26,212.0
2015-10-26,203.0
2013-10-27,71.0
2015-10-27,88.0
2014-02-08,238.0
2016-02-08,256.0
2014-03-25,26.0
2016-03-25,9.0
2014-04-29,159.0
2016-04-29,168.0
2013-08-25,205.0
2015-08-25,178.0
2014-01-31,143.0
2016-01-31,116.0
2014-02-12,36.0
2016-02-12,18.0
2014-04-18,45.0
2016-04-18,36.0
2013-12-23,8.0
2015-12-23,8.0
2013-11-09,258.0
2015-11-09,276.0
2014-03-20,62.0
2016-03-20,45.0
2013-08-09,70.0
2015-08-09,54.0
2014-04-25,205.0
2016-04-25,223.0
2014-07-22,18.0
2016-07-22,36.0
2014-01-25,130.0
2016-01-25,104.0
2014-03-19,233.0
2016-03-19,242.0
2014-05-23,121.0
2016-05-23,121.0
2014-05-29,109.0
2016-05-29,109.0
2014-06-06,67.0
2016-06-06,50.0
2013-11-02,94.0
2015-11-02,78.0
2014-06-27,125.0
2016-06-27,141.0
2013-07-03,59.0
2015-07-03,75.0
2013-08-08,205.0
2015-08-08,205.0
2013-09-26,45.0
2015-09-26,27.0
2013-12-06,258.0
2015-12-06,241.0
2013-12-14,169.0
2015-12-14,178.0
2014-02-13,45.0
2016-02-13,62.0
2014-03-07,18.0
2016-03-07,36.0
2014-03-25,62.0
2016-03-25,80.0
2014-05-01,62.0
2016-05-01,71.0
2014-06-26,62.0
2016-06-26,36.0
2014-07-16,62.0
2016-07-16,53.0
2013-12-25,98.0
2015-12-25,89.0
2014-03-13,160.0
2016-03-13,134.0
2013-12-08,36.0
2015-12-08,27.0
2014-06-13,71.0
2016-06-13,80.0
2013-10-18,211.0
2015-10-18,218.0
2013-11-03,151.0
2015-11-03,125.0
2013-12-04,226.0
2015-12-04,243.0
2014-01-26,76.0
2016-01-26,53.0
2014-03-22,60.0
2016-03-22,38.0
2014-02-07,201.0
2016-02-07,218.0
2013-12-29,133.0
2015-12-29,149.0
2014-07-04,110.0
2016-07-04,110.0
2013-07-03,86.0
2015-07-03,60.0
2013-07-14,121.0
2015-07-14,104.0
2013-08-02,199.0
